Insee,Nom,Altitude,code_postal,longitude_radian,latitude_radian,pop99,surface
10323,Romilly-sur-Seine,75,10100,0.065095929,0.846731962,14616,25.21
10324,Roncenay,130,10320,0.070695542,0.841219618,134,3.8
10325,Rosières-près-Troyes,115,10430,0.071141555,0.842315309,2608,6.25
10326,Rosnay-l'Hôpital,115,10500,0.078559207,0.84580112,215,12.75
10327,La Rothière,137,10500,0.079523988,0.843774588,125,7.25
10328,Rouilly-Sacey,150,10220,0.074394656,0.843779448,341,19.27
10329,Rouilly-Saint-Loup,115,10800,0.072416626,0.842349264,505,11.38
10330,Rouvres-les-Vignes,250,10200,0.084158803,0.841971095,122,8.24
10331,Rumilly-lès-Vaudes,140,10260,0.073575335,0.840240307,484,42.72
10332,Ruvigny,114,10410,0.072925665,0.842533422,383,4.21
10333,Saint-André-les-Vergers,110,10120,0.070836124,0.842674037,11125,5.8
10334,Saint-Aubin,80,10400,0.062104625,0.84607263,537,17.87
10335,Saint-Benoist-sur-Vanne,130,10160,0.064063289,0.84187409,214,16.66
10336,Saint-Benoît-sur-Seine,100,10600|10180,0.070336773,0.844186646,401,11.77
10337,Saint-Christophe-Dodinicourt,112,10500,0.07800651,0.845413231,42,4.95
10338,Saint-Étienne-sous-Barbuise,100,10700,0.071728183,0.846504062,118,10.97
10339,Saint-Flavy,117,10350,0.065600137,0.844797508,211,16.96
10340,Saint-Germain,120,10120,0.069759832,0.842291074,2152,13.89
10341,Saint-Hilaire-sous-Romilly,80,10100,0.063806323,0.846746476,333,20.32
10342,Saint-Jean-de-Bonneval,150,10320,0.070661595,0.840715415,351,6.23
10343,Saint-Julien-les-Villas,112,10800,0.071606984,0.842475298,6420,5.27
10344,Saint-Léger-près-Troyes,125,10800,0.071194893,0.841859575,615,9.18
10345,Saint-Léger-sous-Brienne,130,10500,0.078588303,0.844802368,344,13.41
10346,Saint-Léger-sous-Margerie,116,10330,0.078355576,0.84703736,81,6.65
10347,Saint-Loup-de-Buffigny,90,10100,0.063520283,0.845612036,164,10.27
10348,Saint-Lupien,132,10350,0.064625669,0.844046097,222,23.1
10349,Saint-Lyé,95,10600|10180,0.069881047,0.844055751,2633,32.89
10350,Saint-Mards-en-Othe,176,10160,0.066312807,0.840754164,543,31.48
10351,Saint-Martin-de-Bossenay,100,10100,0.064271748,0.845442326,316,16.42
10352,Sainte-Maure,100,10150,0.070855515,0.843818197,1211,20.92
10353,Saint-Mesmin,90,10280,0.068513876,0.845519891,839,16.28
10354,Saint-Nabord-sur-Aube,94,10700,0.073570483,0.846954935,122,8.6
10355,Saint-Nicolas-la-Chapelle,87,10400,0.060548386,0.847003404,79,11.63
10356,Saint-Oulph,80,10170,0.06754424,0.846824041,192,11
10357,Saint-Parres-aux-Tertres,121,10410,0.071742738,0.842984295,2615,11.93
10358,Saint-Parres-lès-Vaudes,130,10260,0.073565631,0.840715415,960,3.11
10359,Saint-Phal,180,10130,0.069764684,0.839881512,490,33.38
10360,Saint-Pouange,122,10120,0.070535544,0.841723821,719,10.03
10361,Saint-Remy-sous-Barbuise,105,10700,0.071834834,0.846208318,140,15.6
10362,Sainte-Savine,120,10300,0.07069069,0.842882496,10125,7.62
10363,Saint-Thibault,119,10800,0.07227602,0.841316557,462,11.85
10364,Saint-Usage,260,10360,0.080435438,0.83949855,88,16.54
10365,Salon,103,10700,0.069885899,0.848942718,156,22.07
10366,Saulcy,260,10200,0.084357575,0.842591612,74,11.34
10367,La Saulsotte,75,10400,0.061115619,0.847216724,491,18.98
10368,Savières,90,10600,0.068993844,0.844875139,952,18.43
10369,Semoine,131,10700,0.071393673,0.849606911,180,22.44
10370,Soligny-les-Étangs,85,10400,0.0612853,0.844850838,180,15.98
10371,Sommeval,210,10320,0.069221694,0.84063785,278,9.58
10372,Soulaines-Dhuys,142,10200,0.082607412,0.844307886,267,20.17
10373,Souligny,160,10320,0.069764684,0.841321417,359,10.63
10374,Spoy,180,10200,0.080629357,0.841728681,154,10.46
10375,Thennelières,110,10410,0.0728675,0.842824372,267,6.74
10376,Thieffrain,180,10140,0.077502324,0.841166288,143,7.44
10377,Thil,190,10200,0.083480072,0.843823057,138,19.49
10378,Thors,229,10200,0.083969727,0.843061926,98,8.36
10379,Torcy-le-Grand,99,10700,0.072785083,0.847081036,414,7.54
10380,Torcy-le-Petit,95,10700,0.073202026,0.847032499,84,7.24
10381,Torvilliers,130,10440,0.069410766,0.842562517,766,12.16
10382,Traînel,75,10400,0.060092665,0.844981799,983,20
10384,Trannes,150,10140,0.080037886,0.843008596,190,9.79
10386,Trouans,117,10700,0.0739244,0.848797243,207,29.7
10387,Troyes,107,10000,0.071063999,0.842931032,60958,13.36
10388,Turgy,170,10210,0.070559787,0.838145864,40,10.03
10389,Unienville,140,10140,0.079339755,0.843440095,116,11.71
10390,Urville,230,10200,0.08121115,0.840710554,148,12.2
10391,Vailly,140,10150,0.071960901,0.84421088,247,11.8
10392,Vallant-Saint-Georges,90,10170,0.068126012,0.845956249,354,17.93
10393,Vallentigny,118,10500,0.079936078,0.845548986,191,15.61
10394,Vallières,200,10210,0.070899149,0.837724086,135,8.42
10395,Vanlay,140,10210,0.070118601,0.838228289,321,25.94
10396,Vauchassis,184,10190,0.068504172,0.841665631,491,24.14
10397,Vauchonvilliers,220,10140,0.07899069,0.842383153,123,11.69
10398,Vaucogne,106,10240,0.075839404,0.846964655,65,16.46
10399,Vaudes,127,10260,0.073109906,0.840851169,543,7.56
10400,Vaupoisson,100,10700,0.073919548,0.846775571,139,10.88
10401,Vendeuvre-sur-Barse,160,10140,0.078011362,0.841898324,2623,52.39
10402,La Vendue-Mignot,137,10800,0.071757278,0.84057966,246,10.52
10403,Vernonvilliers,182,10200,0.081695945,0.84324129,86,7.56
10404,Verpillières-sur-Ource,190,10360,0.079732455,0.838465909,121,18.17
10405,Verricourt,107,10240,0.07588789,0.845621756,44,6.97
10406,Verrières,119,10390,0.072431166,0.841796525,1724,9.97
10408,Viâpres-le-Petit,85,10380,0.070550083,0.847590032,107,11.35
10409,Villacerf,116,10600,0.069667732,0.844729664,421,9.76
10410,Villadin,191,10290,0.064262044,0.843309134,134,12.57
10411,La Ville-aux-Bois,139,10500,0.081865647,0.844836324,12,5.58
10412,Villechétif,110,10410,0.072329358,0.84318796,667,12.48
10414,Villeloup,160,10350,0.067646048,0.844041237,110,16.57
10415,Villemaur-sur-Vanne,140,10190,0.065076538,0.842257119,424,19.75
10416,Villemereuil,130,10800,0.071393673,0.841238992,229,7.75
10417,Villemoiron-en-Othe,150,10160,0.065983149,0.841268087,207,12.51
10418,Villemorien,170,10110,0.074966745,0.83922218,172,13.89
10419,Villemoyenne,130,10260,0.073798333,0.840836589,523,12.27
10420,Villenauxe-la-Grande,83,10370,0.062070699,0.848060346,2666,18.12
10421,La Villeneuve-au-Châtelot,69,10400,0.063059722,0.847371919,145,6.35
10422,Villeneuve-au-Chemin,150,10130,0.067214566,0.839319119,176,3.39
10423,La Villeneuve-au-Chêne,164,10140,0.076590857,0.841903185,413,10.93
10424,Villeret,115,10330,0.080096076,0.846092004,57,3.28
10425,Villery,169,10320,0.070152532,0.840734789,287,3.61
10426,Ville-sous-la-Ferté,205,10310,0.083586731,0.839852417,1276,19.7
10427,Ville-sur-Arce,190,10110,0.07758474,0.839629444,264,16.38
10428,Ville-sur-Terre,200,10200,0.082844966,0.843556408,142,16.05
10429,Villette-sur-Aube,90,10700,0.071573037,0.84709069,175,7.34
10430,Villiers-Herbisse,110,10700,0.071776669,0.848865154,90,26.45
10431,Villiers-le-Bois,310,10210,0.073100202,0.837040519,94,5.22
10432,Villiers-sous-Praslin,230,10210,0.07415225,0.838839151,60,8.39
10433,Villy-en-Trodes,160,10140,0.076479354,0.841195383,202,18.15
10434,Villy-le-Bois,130,10800,0.071437307,0.84056994,56,5.5
10435,Villy-le-Maréchal,133,10800,0.071097921,0.841030533,132,3.33
10436,Vinets,95,10700,0.073968034,0.847081036,176,9.29
10437,Virey-sous-Bar,150,10260,0.075204299,0.840172396,660,10.79
10438,Vitry-le-Croisé,230,10110,0.079679133,0.840303291,285,32.54
10439,Viviers-sur-Artaut,230,10110,0.078486478,0.839430639,125,6.18
10440,Voigny,220,10200,0.083198867,0.841942,195,7.07
10441,Vosnon,190,10130,0.067069128,0.839668193,164,12.79
10442,Voué,110,10150,0.071965737,0.84573321,428,13.69
10443,Vougrey,170,10210,0.073778942,0.83928037,44,4.19
10444,Vulaines,113,10160,0.06323909,0.841840201,212,8.72
10445,Yèvres-le-Petit,120,10500,0.078360427,0.846096864,67,8.27
11001,Aigues-Vives,60,11800,0.044219855,0.754539783,481,10.56
11002,Airoux,190,11320,0.032589171,0.756842618,126,5.66
11003,Ajac,270,11300,0.037306414,0.751344855,196,5.44
11004,Alaigne,320,11240,0.036501623,0.752265976,300,14.45
11005,Alairac,220,11290,0.039114767,0.753705881,708,16.68
11006,Albas,250,11360,0.047662028,0.750627333,59,22.95
11007,Albières,490,11330,0.043192045,0.749575251,73,17.51
11008,Alet-les-Bains,200,11580,0.039366881,0.750438249,464,24.32
11009,Alzonne,131,11170,0.037990005,0.754922746,1221,22.23
11010,Antugnac,291,11190,0.038848113,0.749730447,266,9.9
11011,Aragon,200,11600,0.040399521,0.755679083,453,21.49
11012,Argeliers,40,11120,0.050789083,0.755955453,1237,10.92
11013,Argens-Minervois,40,11200,0.048321377,0.754738521,330,4.7
11014,Armissan,35,11110,0.054047036,0.75375921,1211,12.52
11015,Arques,350,11190,0.041427327,0.749667397,199,19.05
11016,Arquettes-en-Val,260,11220,0.043642935,0.752333887,96,9.65
11017,Artigues,547,11140,0.038605707,0.747054236,82,6.56
11018,Arzens,180,11290,0.038576629,0.75398225,1003,21.94
11019,Aunat,940,11140,0.036559796,0.746908828,52,10.85
11020,Auriac,520,11330,0.043502333,0.749289228,35,21.62
11021,Axat,448,11140,0.038983868,0.747068817,832,12.05
11022,Azille,86,11700,0.046430612,0.755325149,1056,24.45
11023,Badens,82,11800,0.043773834,0.754326464,626,9.95
11024,Bages,10,11100,0.05221444,0.752663519,755,22.52
11025,Bagnoles,140,11600,0.042532697,0.755242724,188,5.76
11026,Baraigne,260,11410,0.031832869,0.756251197,126,4.7
11027,Barbaira,80,11800,0.043827155,0.753744696,523,9.39
11028,Belcaire,1002,11340,0.034189063,0.747272416,392,31.96
11029,Belcastel-et-Buc,364,11580,0.041078261,0.751034597,58,14.62
11030,Belflou,234,11410,0.03116383,0.756037878,80,9.32
11031,Belfort-sur-Rebenty,720,11140,0.035701688,0.74745178,37,5.25
11032,Bellegarde-du-Razès,310,11240,0.035696836,0.752416311,184,6.81
11033,Belpech,242,11420,0.030606285,0.75392892,1152,43.96
11034,Belvèze-du-Razès,234,11240,0.0365695,0.752702335,765,4.6
11035,Belvianes-et-Cavirac,320,11500,0.038329367,0.747902653,332,11.95
11036,Belvis,1000,11340,0.036215583,0.747878418,169,24.3
11037,Berriac,100,11090|11000,0.042120556,0.754273201,625,2.68
11038,Bessède-de-Sault,940,11140,0.03711249,0.746821543,52,15.52
11039,La Bezole,430,11300,0.036797355,0.75109272,42,6.71
11040,Bizanet,50,11200,0.050095799,0.753366527,1082,37.57
11041,Bize-Minervois,61,11120,0.050120043,0.756081487,872,21.03
11042,Blomac,72,11700,0.045305834,0.754059815,200,8.55
11043,Bouilhonnac,120,11800,0.042590887,0.754539783,215,6.16
11044,Bouisse,646,11190|11330,0.042809087,0.750263612,85,26.34
11045,Bouriège,300,11300,0.037771838,0.750263678,140,10.93
11046,Bourigeole,350,11300,0.037204606,0.750307354,54,9.34
11047,Le Bousquet,1106,11140,0.037718504,0.746011875,53,26.12
11048,Boutenac,90,11200,0.048714077,0.753095018,609,23.2
11049,Bram,135,11150,0.036889471,0.754709493,2969,17.88
11050,Brenac,390,11500,0.03758275,0.748615381,203,14.15
11051,Brézilhac,250,11270,0.036297995,0.753424717,118,7.28
11052,Brousses-et-Villaret,410,11390,0.039352325,0.756483891,307,11.58
11053,Brugairolles,191,11300,0.037679722,0.752663519,196,8.93
11054,Les Brunels,600,11400,0.035745318,0.757540766,162,12.33
11055,Bugarach,460,11190,0.041039479,0.748339012,176,27.62
11056,Cabrespine,320,11160,0.042959343,0.756832964,196,18.11
11057,Cahuzac,340,11420,0.032303131,0.753836775,38,3.15
11058,Cailhau,260,11240,0.037291874,0.753041688,231,10.13
11059,Cailhavel,246,11240,0.037131881,0.753318058,111,5.63
11060,Cailla,520,11140,0.038339071,0.747257835,51,7.76
11061,Cambieure,200,11240,0.037257927,0.75273629,214,3.39
11062,Campagna-de-Sault,1080,11140,0.035837422,0.746307619,15,10.8
11063,Campagne-sur-Aude,257,11260,0.038494213,0.749046813,593,6.15
11064,Camplong-d'Aude,115,11200,0.046290005,0.752760525,270,12.68
11065,Camps-sur-l'Agly,520,11190,0.042479375,0.748038408,60,26.67
11066,Camurac,1220,11340,0.033461837,0.746971812,132,11.61
11067,Canet,25,11200,0.049707956,0.754496107,1072,14.05
11068,Capendu,85,11700,0.044651333,0.753734976,1380,16
11069,Carcassonne,110,11000|11090,0.040986141,0.754273134,43950,65.3
11070,Carlipa,200,11170,0.03711249,0.755853587,250,5.52
11071,Cascastel-des-Corbières,150,11360,0.048132305,0.75023951,196,15.74
11072,La Cassaigne,250,11270,0.034809615,0.75403072,183,12.51
11073,Cassaignes,420,11190,0.04010379,0.749565597,49,3.9
11074,Les Cassés,257,11320,0.032589171,0.757880119,174,7.29
11075,Castans,660,11160,0.043332652,0.757598956,112,17.38
11076,Castelnaudary,170,11400,0.034111484,0.756023297,10851,48.04
11077,Castelnau-d'Aude,61,11700,0.046653626,0.754559157,362,7.48
11078,Castelreng,270,11300,0.037325805,0.750971547,165,11.34
11079,Caudebronde,550,11390,0.040312253,0.757085033,150,6.55
11080,Caudeval,360,11230,0.034470253,0.751805449,153,7.28
11081,Caunes-Minervois,190,11160,0.044103491,0.756207521,1476,28.69
11082,Caunette-sur-Lauquet,429,11250,0.042135162,0.751034597,4,0
11083,Caunettes-en-Val,210,11220,0.044573772,0.751626018,36,8.76
11084,Caux-et-Sauzens,150,11170,0.039376564,0.754428263,739,9.19
11085,Cavanac,157,11570,0.040617688,0.753439232,665,9
11086,Caves,31,11510,0.051957474,0.749323183,357,9.04
11087,Cazalrenoux,330,11270,0.034019382,0.753953155,84,13.78
11088,Cazilhac,140,11570,0.041199472,0.753662271,1449,4.11
11089,Cenne-Monestiés,180,11170,0.036918566,0.756280292,310,7.78
11090,Cépie,162,11300,0.039168105,0.752348401,540,6.85
11091,Chalabre,380,11230,0.035022944,0.750190974,1172,16.05
11092,Citou,360,11160,0.044350753,0.757075312,96,17.75
11093,Le Clat,1080,11140,0.037820308,0.746758492,33,10.58
11094,Clermont-sur-Lauquet,365,11250,0.042280599,0.751291525,26,18.75
11095,Comigne,130,11700,0.045044033,0.753482907,179,9.62
11096,Comus,1180,11340,0.033040061,0.747223946,39,14.5
11097,Conilhac-de-la-Montagne,442,11190,0.038271198,0.75012799,45,4.68
11098,Conilhac-Corbières,80,11200,0.047400227,0.753822261,601,12.28
11099,Conques-sur-Orbiel,130,11600,0.041907291,0.755199115,2061,26.01
11100,Corbières,500,11230,0.034756295,0.751209101,26,8.78
11101,Coudons,883,11500,0.037064004,0.748111112,62,9.75
11102,Couffoulens,126,11250,0.040249232,0.753211398,541,10.04
11103,Couiza,225,11190,0.039318394,0.749468592,1194,6.95
11104,Counozouls,980,11140,0.038857817,0.745808276,41,28.02
11105,Cournanel,190,11300,0.039003255,0.751063692,524,6.43
11106,Coursan,6,11110,0.053387683,0.754612487,5241,24.63
11107,Courtauly,402,11230,0.035691985,0.751194586,73,7.86
11108,La Courtète,260,11240,0.035658054,0.753032034,56,5.68
11109,Coustaussa,300,11190,0.039754724,0.749492893,49,4.69
11110,Coustouge,180,11220,0.047894751,0.751359369,73,9.76
11111,Cruscades,36,11200,0.049145559,0.75381254,324,9.77
11112,Cubières-sur-Cinoble,460,11190,0.042920561,0.748072363,64,14.88
11113,Cucugnan,320,11350,0.045417341,0.747907513,113,14.31
11114,Cumiès,248,11410,0.032128596,0.755659709,40,4.12
11115,Cuxac-Cabardès,505,11390,0.039846845,0.756968719,854,25.75
11116,Cuxac-d'Aude,10,11590,0.052340486,0.754791851,4272,21.87
11117,Davejean,395,11330,0.045485218,0.749803151,116,13.67
11118,Dernacueillette,340,11330,0.045339781,0.749260133,45,7.9
11119,La Digne-d'Amont,231,11300,0.03773304,0.751209101,252,3.76
11120,La Digne-d'Aval,220,11300,0.038048179,0.751291525,493,3.23
11121,Donazac,280,11240,0.036976739,0.751868433,88,5.23
11122,Douzens,90,11700,0.045359172,0.753739836,606,14.75
11123,Duilhac-sous-Peyrepertuse,336,11350,0.044767696,0.748101458,104,21.39
11124,Durban-Corbières,90,11360,0.049179506,0.750418874,650,25.72
11125,Embres-et-Castelmaure,180,11360,0.049101924,0.749434703,142,32.77
11126,Escales,60,11200,0.047075404,0.754408889,336,10.39
11127,Escouloubre,980,11140,0.037068855,0.745924657,90,32.38
11128,Escueillens-et-Saint-Just-de-Bélengard,322,11240,0.035275042,0.752406591,140,11.75
11129,Espéraza,241,11260,0.03874631,0.749366792,2129,10.61
11130,Espezel,900,11340,0.035250799,0.747369355,208,14.58
11131,Fa,260,11260,0.038251807,0.749429843,299,11.97
11132,Fabrezan,70,11200,0.047104499,0.75289628,1086,28.99
11133,Fajac-en-Val,360,11220,0.042896318,0.752634491,30,14.03
11134,Fajac-la-Relenque,290,11410,0.03010693,0.755378479,42,3.72
11135,La Fajolle,1100,11140,0.034310257,0.746477329,10,15.83
11136,Fanjeaux,330,11270,0.035493209,0.75375435,770,24.96
11137,Félines-Termenès,340,11330,0.045645212,0.750292773,110,10.38
11138,Fendeille,200,11400,0.033907873,0.755179741,418,7.35
11139,Fenouillet-du-Razès,340,11240,0.035410792,0.753245354,80,7.6
11140,Ferrals-les-Corbières,70,11200,0.047613559,0.753070783,1004,16.19
11141,Ferran,260,11240,0.036472528,0.753172583,64,6.12
11142,Festes-et-Saint-André,350,11300,0.037427608,0.750035845,202,18.57
11143,Feuilla,170,11510,0.050793935,0.749294088,78,24.29
11144,Fitou,60,11510,0.051976882,0.748629896,676,30.94
11145,Fleury,30,11560,0.054745167,0.754510688,2547,52.39
11146,Floure,80,11800,0.04346355,0.753671925,318,4.61
11147,Fontanès-de-Sault,905,11140,0.03632709,0.746462815,4,5.56
11148,Fontcouverte,78,11700,0.046915428,0.753444092,424,10.24
11149,Fonters-du-Razès,350,11400,0.033786659,0.754467079,90,12.68
11150,Fontiers-Cabardès,600,11310|11390,0.039202014,0.756944418,324,8.84
11151,Fontiès-d'Aude,105,11800,0.04284298,0.75375435,367,6.15
11152,Fontjoncouse,250,11360,0.048660755,0.751349715,119,27.8
11153,La Force,190,11270,0.036530718,0.753875591,187,4.73
11154,Fournes-Cabardès,510,11600,0.041849121,0.75658569,49,12.94
11155,Fourtou,666,11190,0.042401798,0.748891684,53,21.1
11156,Fraisse-Cabardès,310,11600,0.039633513,0.756173632,109,7.54
11157,Fraissé-des-Corbières,160,11360,0.049911563,0.749822526,169,19.11
11158,Gaja-et-Villedieu,200,11300,0.038198469,0.751897528,266,8.08
11159,Gaja-la-Selve,320,11270,0.033103084,0.753904686,126,11.79
11160,Galinagues,940,11140,0.035682281,0.747136661,41,4.27
11161,Gardie,235,11250,0.040147424,0.751800589,101,4.83
11162,Generville,320,11270,0.033704245,0.75420043,64,10.39
11163,Gincla,594,11140,0.040554663,0.746331854,43,7.89
11164,Ginestas,60,11120,0.050144286,0.75517488,1059,9.49
11165,Ginoles,360,11500,0.037708817,0.748183883,349,6.41
11166,Gourvieille,260,11410,0.031105642,0.75641598,55,3.22
11167,Gramazie,222,11240,0.036593743,0.752935029,71,2
11168,Granès,390,11500,0.039211735,0.74870746,124,5.61
11169,Greffeil,260,11250,0.041504908,0.751873293,76,14.27
11170,Gruissan,10,11430,0.053901577,0.752367775,3061,62.98
11171,Gueytes-et-Labastide,360,11230,0.035032632,0.751693929,27,5.11
11172,Homps,44,11200,0.047492347,0.75516516,605,3.1
11173,Hounoux,400,11240,0.03493568,0.752750804,101,7.96
11174,Les Ilhes,240,11380,0.041480665,0.756619645,58,4.18
11175,Issel,220,11400,0.034746591,0.756895948,395,18.22
11176,Jonquières,310,11220,0.047642637,0.751209101,46,13.61
11177,Joucou,600,11140,0.036414359,0.747476014,27,6.77
11178,Labastide-d'Anjou,180,11320,0.032337076,0.75653722,889,8.62
11179,Labastide-en-Val,242,11220,0.043148415,0.751819963,75,12.08
11180,Labastide-Esparbairenque,448,11380,0.041761853,0.757177178,103,17.16
11181,Labécède-Lauragais,306,11400,0.034984145,0.757308072,331,20.58
11182,Lacombe,719,11310,0.038949938,0.757409872,114,15.62
11183,Ladern-sur-Lauquet,190,11250,0.041073409,0.752372636,228,25.58
11184,Lafage,320,11420,0.032531,0.753526517,98,12.97
11185,Lagrasse,132,11220,0.045747016,0.752081752,615,32.51
11186,Lairière,380,11330,0.043322948,0.750811557,37,13.56
11187,Lanet,360,11330,0.043570206,0.749875856,58,8.94
11188,La Palme,10,11480,0.052233831,0.75006494,1151,32.19
11189,Laprade,840,11390,0.039434737,0.758151629,80,4.74
11190,La Redorte,56,11700,0.0463191,0.754903371,1037,13.6
11191,Laroque-de-Fa,460,11330,0.044782236,0.749778916,144,20.87
11192,Lasbordes,160,11400,0.035682281,0.755635474,689,15.61
11193,Lasserre-de-Prouille,240,11270,0.036356185,0.753604081,202,4.39
11194,Lastours,200,11600,0.041519447,0.756319041,163,2.87
11195,Laurabuc,200,11400,0.034552668,0.754811292,308,8.47
